,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
24,16098ee591f7,MAT2A,APEX1;ATF2;ATF4;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DDIT3;DMAP1;DRAP1;E2F4;E4F1;ENO1;ERF;ETS2;EWSR1;FOXJ3;GTF2F1;HDAC3;HEY1;HIF1A;HMGA1;HMGB2;HSF1;HSF2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF16;KLF6;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NONO;NR1D2;PBX1;PBX2;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT3;STAT5B;TBL1XR1;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZNF692;ZNF76;ZSCAN18,94,exp03-coregnet,0.50799,0.49445,0.51098,9.41389,7.5691,7.65024,0.52596,1.60272,0.459,0.03191,0.14286,0.02679
25,75993f9b51a6,MCL1,ARID5A;ATF3;BCL6;BCLAF1;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ENO1;ERF;ETS2;FEZF1;FOS;FOSL2;HIF1A;HSF2;ID2;JUN;JUNB;JUND;KDM5D;KLF6;KLF9;MAFF;MLX;NFIL3;NR4A1;OTP;PEG3;SIX3;SND1;SOX2;STAT2;STAT3;STAT5B;TFE3;XBP1,38,exp03-coregnet,0.51873,0.60906,0.51612,10.02546,24.83538,6.30466,0.56456,1.80772,0.48624,0.15789,0.16216,0.08696
26,ac5441da77bc,NDRG1,ATF3;EGR1;FEZF1;FOXJ1;FOXO4;HES5;KDM5D;MYRF;NKX6-2;OLIG2;OTP;SIX3;SOX10;SOX8;ZEB2,15,exp03-coregnet,0.36968,0.57778,0.37032,1.11942,13.49149,1.14429,0.55672,1.93519,0.4683,0.06667,0.05,0.02941
27,d29151ef3304,NFKBIA,ARID5A;ATF3;ATF4;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ERF;ETS2;FOS;FOSL2;HES5;HIF1A;JUN;JUNB;KDM5D;KLF6;KLF9;LMO2;MAFF;NFIL3;NR1D1;NR4A1;OTP;SREBF1;STAT3;XBP1,29,exp03-coregnet,0.53797,0.68391,0.53366,10.97408,33.00391,6.50983,0.56064,1.91138,0.47352,0.17241,0.14706,0.08621
28,69d9072ecc37,OGA,APEX1;ATF2;ATF4;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,88,exp03-coregnet,0.49858,0.47655,0.50266,8.27147,5.94071,7.02092,0.5305,1.58239,0.46818,0.05682,0.19231,0.04587
29,1ca7bc9c10e9,PCNA,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;BHLHE41;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF13;KLF16;LDB1;LRRFIP1;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NFIX;NONO;NR1D2;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZNF219;ZNF692;ZNF76;ZSCAN18,97,exp03-coregnet,0.49597,0.47625,0.50233,8.2434,5.84243,6.71904,0.53083,1.58679,0.46956,0.05155,0.10638,0.03597
30,27a9e0bfa01d,PDK4,ARID5A;ATF3;BCL6;CEBPB;CEBPD;EGR1;FEZF1;FOS;FOSL2;HES5;HIF1A;KDM5D;KLF15;KLF9;MAFF;MYRF;NFIL3;OTP;PEG3;SOX9;XBP1,21,exp03-coregnet,0.46706,0.60317,0.4631,7.14736,23.40167,4.45542,0.54273,1.81961,0.46327,0.04762,0.04348,0.02326
31,1010417fad06,PER1,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;ERF;FEZF1;FOS;FOSL2;HIF1A;HMGA1;HSF2;JAZF1;JUN;JUNB;JUND;KLF9;MAFF;NFIL3;NR1D1;NR4A1;OTP;PEG3;RBFOX2;SMARCA1;SOX9;STAT1;STAT5B;XBP1,32,exp03-coregnet,0.53058,0.62164,0.52655,10.95318,28.45667,6.51651,0.55754,1.856,0.47032,0.1875,0.23077,0.11538
32,74aa657258af,PKD1,ATF2;ATF6B;BCLAF1;CIC;CREBL2;CTBP1;DEAF1;E2F4;E4F1;ELK1;FEZF1;FOXJ3;HDAC3;HMGA1;HSF2;HSF4;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MBD1;MEF2D;MEIS3;MLX;MLXIPL;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F2;OTP;PBX1;PBX2;PEG3;PHF1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SIX3;SMARCA1;SND1;SREBF2;STAT1;STAT5B;TBPL1;TEF;TERF2;THRA;UBP1;USF1;ZGPAT;ZSCAN18,58,exp03-coregnet,0.48241,0.46895,0.48296,6.70067,5.2664,4.98731,0.5401,1.61146,0.47801,0.05172,0.15,0.04
33,b62b82c018ec,PRKACA,APEX1;ATF2;ATF6B;BCLAF1;CIC;CREBL2;CTBP1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HSF1;HSF2;HSF4;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NFE2L1;NONO;NR2F6;OTP;PBX1;PBX2;PEG3;PHF1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SIX3;SMARCA1;SND1;SREBF2;SSRP1;STAT1;STAT5B;TBPL1;TERF2;TFE3;THAP11;TRIM28;UBP1;USF1;ZFP90;ZGPAT;ZSCAN18,66,exp03-coregnet,0.49386,0.47249,0.49845,8.1599,5.32246,7.00203,0.52177,1.5307,0.46248,0.07576,0.10638,0.0463
34,5e5a5e32d6be,SOCS3,ARID5A;ATF3;BCL6;CEBPD;EGR1;FEZF1;FOS;FOSL2;HES5;JUNB;KDM5D;MAFF;NFIL3;OTP;PEG3,15,exp03-coregnet,0.48651,0.6,0.47302,9.37054,23.09132,4.7682,0.58445,1.78206,0.52307,0.06667,0.02703,0.01961
35,622075c9bccc,SOD2,APEX1;ARID5A;ATF2;ATF3;ATF4;ATF5;BCL6;BCLAF1;CEBPB;CEBPD;CEBPG;CREBZF;CTNNB1;DDIT3;ELK1;ENO1;ETS2;FEZF1;FOSL2;FOXJ3;GTF2F1;HDAC3;HES5;HIF1A;HMGA1;HMGB2;HSF1;HSF2;JAZF1;JUN;LMO2;LRRFIP1;MAFF;MAFG;MBD1;MEF2D;MLX;NFIL3;NONO;OTP;PBX3;PEG3;SMARCA1;SND1;SREBF2;STAT1;STAT3;TERF2;TFE3;THRA;UBP1;XBP1;ZSCAN18,53,exp03-coregnet,0.5205,0.52564,0.52516,9.82084,11.28754,7.45921,0.52069,1.67805,0.4437,0.11321,0.15,0.06897
36,256a2602de7a,SPARC,ATF3;BCL6;CREBL2;EGR1;ELK1;FEZF1;FOS;FOXJ1;HES5;HEYL;HIF1A;HMGA1;HMGB2;HSF4;ID2;ID4;JAZF1;KDM5D;MAFF;MEIS3;MESP1;NFIL3;NR1D1;NR2F1;NR2F2;NR4A1;OTP;PEG3;RBFOX2;RFX4;RXRG;SALL2;SIX3;SMARCA1;SOX2;SOX9;SREBF2;STAT1;STAT5B;TBPL1,40,exp03-coregnet,0.44744,0.51261,0.44744,3.61479,11.30812,2.64006,0.51802,1.68901,0.44227,0.0,0.0,0.0
37,4ceae812ba2f,SQSTM1,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ETS2;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HIF1A;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F6;OTP;PBX1;PBX2;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT5B;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;XBP1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF76;ZSCAN18,88,exp03-coregnet,0.49993,0.4852,0.50283,9.18495,6.47576,7.48496,0.5232,1.58774,0.45747,0.02273,0.1,0.01887
38,50f304bc0278,STMN1,APEX1;ATF2;ATF5;ATF6B;BCLAF1;BHLHE41;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FOXJ3;GTF2F1;HDAC3;HSF1;HSF2;HSF4;HTATIP2;ING4;JAZF1;KDM2A;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SREBF2;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB7A;ZFP90;ZGPAT;ZNF189;ZSCAN18,81,exp03-coregnet,0.49653,0.47593,0.50319,8.65385,6.25473,7.53372,0.52269,1.54591,0.46297,0.01235,0.05,0.01
39,175aaf3cc166,SUMO1,APEX1;ATF2;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HSF1;HSF2;ING4;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MEIS3;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR1D2;NR2F6;OTP;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SSRP1;STAT1;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,86,exp03-coregnet,0.49346,0.47237,0.49799,8.62094,5.60849,7.23427,0.53605,1.58032,0.47539,0.02326,0.08333,0.01852
40,419fd8341186,TAGLN,ARID5A;ATF3;CEBPD;FEZF1;FOSL2;HES5;HMGA1;KDM5D;KLF9;MAFF;MYRF;NFIL3;NKX6-2;PEG3;STAT1;STAT2,16,exp03-coregnet,0.41333,0.51944,0.42,5.11568,9.95787,2.38549,0.57311,1.73446,0.51825,0.0,0.0,0.0
41,54f7293df82d,TIMP1,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;FEZF1;FOS;FOSL2;FOXJ1;HES5;HMGA1;JUN;JUNB;LMO2;MAFF;NFIL3;OTP;PEG3;SIX3;STAT1;STAT3;XBP1,25,exp03-coregnet,0.54167,0.65278,0.53778,9.91851,30.45272,6.64276,0.5496,1.90903,0.4569,0.24,0.15789,0.10526
42,8b5df0a24a26,TIMP3,APEX1;ARID5A;ATF2;ATF5;ATF6B;BCLAF1;BHLHE40;CIC;CREBZF;CTBP1;DBP;DDIT3;DEAF1;DRAP1;E2F4;E4F1;ELK1;ENO1;ERF;ESRRA;ETS2;EWSR1;FEZF1;FOSL2;FOXJ3;GTF2F1;HDAC3;HES4;HEY1;HIF1A;HMGA1;HMGB2;HSF1;HSF2;ID2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF15;KLF16;KLF9;LDB1;LMO2;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MLXIPL;MTA3;NCOA1;NCOR2;NFE2L1;NFIL3;NONO;NR1D2;NR2F1;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX4;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SMARCA1;SND1;SOX2;SREBF1;SREBF2;STAT1;STAT2;STAT3;STAT5B;TBPL1;TEF;TERF2;TFCP2;TFE3;THRA;TRIM28;UBP1;USF1;XBP1;ZBTB4;ZBTB7A;ZGPAT;ZSCAN18,97,exp03-coregnet,0.50086,0.48785,0.49905,7.98931,6.70532,6.0147,0.53878,1.63722,0.4724,0.02062,0.09091,0.01709
43,aca3613855ec,TKT,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBL2;CREBZF;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NONO;NR2F6;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;RXRG;SALL2;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT2;STAT5B;TBL1XR1;TBPL1;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,92,exp03-coregnet,0.4995,0.47838,0.5037,8.61304,6.01293,7.23079,0.52733,1.58253,0.46432,0.02174,0.07143,0.01695
44,d0870f474a58,TXN,APEX1;ATF2;ATF4;ATF5;ATF6B;BCLAF1;CEBPG;CIC;CREBZF;CTBP1;CTNNB1;DDIT3;DEAF1;DMAP1;DRAP1;E2F4;E4F1;ENO1;ESRRA;EWSR1;FEZF1;FOXJ3;GTF2F1;HDAC3;HEY1;HMGA1;HMGB2;HSF1;HSF2;HTATIP2;ING4;IRF9;JAZF1;JUND;KDM2A;KLF16;LDB1;LRRFIP1;MAFG;MAZ;MBD1;MEF2D;MLX;MTA3;MZF1;NCOA1;NCOR2;NFE2L1;NFE2L2;NONO;NR1D2;NR2F6;OTP;PBX1;PBX2;PBX3;PEG3;PHF1;POU6F1;RBFOX2;RFX5;RXRB;SF1;SFPQ;SKI;SMARCA1;SMARCA5;SND1;SREBF2;SRF;SSRP1;STAT1;STAT5B;TBL1XR1;TBPL1;TEF;TERF2;TFCP2;TFE3;THAP11;THRA;TRIM28;UBP1;USF1;ZBTB18;ZBTB4;ZBTB7A;ZFP90;ZGPAT;ZNF219;ZNF692;ZNF76;ZSCAN18,93,exp03-coregnet,0.4976,0.48138,0.50152,8.90105,6.22651,7.10697,0.52632,1.58596,0.4637,0.03226,0.15,0.02727
45,b733afb25ab6,VEGFA,ARID5A;ATF2;ATF3;BCL6;BCLAF1;BHLHE40;CEBPD;CREBL2;DDIT3;EGR1;ENO1;FEZF1;FOS;FOSL2;FOXJ3;HES5;HIF1A;HMGA1;HSF2;HSF4;JAZF1;JUN;JUNB;KDM5D;MAFF;MEF2D;MEIS3;MTA3;MYRF;NFIL3;NR2F1;NR2F2;NR4A1;OTP;PEG3;RBFOX2;SIX3;SMARCA1;SND1;SREBF2;STAT1;STAT2;STAT5B;TEF;UBP1;XBP1,46,exp03-coregnet,0.48631,0.53188,0.48478,7.20723,13.81847,4.71439,0.5463,1.6979,0.47204,0.23913,0.07746,0.06215
46,0007cf1b012e,VIM,ARID5A;ATF3;BCL6;CEBPD;EGR1;FEZF1;FOS;FOSL2;FOXJ1;HES5;JUN;JUNB;KDM5D;LMO2;MAFF;MYRF;NFIL3;NR4A1;OTP;PEG3;SIX3;SOX9;XBP1,23,exp03-coregnet,0.47365,0.60145,0.46542,7.04601,21.40181,4.32077,0.53425,1.78385,0.45661,0.04348,0.02,0.01389
