,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
0,739f40a4c4cd,ACTA2,NR1H2;KLF15;ETS1;STAT5B;FOSL2,5,0.2232,exp03_kidney_cortex-coregtor-r1,0.55,0.6,0.5,6.4586,23.48616,4.66084,0.6265,2.00781,0.5504,0.0,0.0,0.0
1,9b2b6645d348,ACTB,NFE2L1;VEZF1,2,0.1741,exp03_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.62897,0.0,1.58468,0.52988,1.66535,0.48329,0.0,0.0,0.0
2,7379c69d2321,APOE,POU3F3;JUND,2,0.2752,exp03_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,3.82417,0.0,0.5186,1.62635,0.47568,0.0,0.0,0.0
3,fb36913aaaec,APP,CIC;NFIC;SSRP1;VEZF1;SMARCA1;KDM2A;ATF6B;LRRFIP1;ARNT;SKI;NCOR2;PBX2;STAT6;E4F1;SFPQ;NR2F2;UBP1;TRIM28;CTNNB1;SIRT6;NFKB1;ZBTB4;HDAC3;NR1H2;HOXA5;HDAC1,26,0.1887,exp03_kidney_cortex-coregtor-r1,0.57128,0.54718,0.58462,19.07231,17.01799,16.94559,0.49321,1.61106,0.42211,0.07692,0.04082,0.0274
4,bf9d72ff1bca,BCL2L1,RELB;LMO2,2,0.3857,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,2.12631,8.05019,2.40679,0.4681,1.36996,0.40103,0.5,0.01493,0.01471
5,bf58fe6cb5bf,CD14,ABL1;PPARD,2,0.4298,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,5.77017,27.48483,5.15265,0.44853,1.99864,0.26604,0.0,0.0,0.0
6,cb8af0c972d6,CDK4,HMGB1;THAP11;RFXANK;GTF2F1;USF2;NFYC;CTNNB1;UBP1;DRAP1;HDAC3;APEX1;GTF3A;ZSCAN18;E4F1;RFX5;NONO;EWSR1;SMARCC1;THRA;NR1H2;CREB3;SMARCA1;ZNF76;SF1;SND1;CXXC1;ZNF384;ZNF362,28,0.2947,exp03_kidney_cortex-coregtor-r1,0.5269,0.5022,0.53571,10.46832,6.90716,9.85599,0.47721,1.40032,0.42289,0.03571,0.02778,0.01587
7,68a3b8545aab,CDKN1A,NFIL3;RELA;RELB;DDIT3;ARID5A;SMAD3;MAFF;ATF4;MBD2;HES4;JUND;HMGA1;MAFK;NR1D1;HMGB2;XBP1;RARA;ETS2;BHLHE40;STAT3;BCL3;ETS1;FOSL2,23,0.4365,exp03_kidney_cortex-coregtor-r1,0.53491,0.58762,0.53228,10.19953,26.03809,7.0037,0.55709,1.9805,0.44931,0.6087,0.05512,0.05323
8,84148402c413,CDKN1C,NFE2L1;KLF2,2,0.712,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,5.33179,5.765,5.47264,0.53767,2.01462,0.44654,0.0,0.0,0.0
9,2ee7fdbcef1e,CLU,ABL1;KLF10,2,0.2574,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,0.22719,3.59358,1.0212,0.3231,1.17556,0.24364,0.0,0.0,0.0
10,6395714b3956,CRYAB,MLXIPL;NR4A2;HTATIP2;KLF15;XBP1;HES1;TFCP2L1;NR4A1;NR2F6,9,0.2725,exp03_kidney_cortex-coregtor-r1,0.43056,0.45833,0.43981,1.94654,6.67392,1.35592,0.5188,1.79311,0.44781,0.0,0.0,0.0
11,c47efc4b68aa,DUSP1,HES1;JUNB;FOS;EGR1;JUND;ATF3;JUN;KLF6;NR4A1;BHLHE40;TCF7L1;DDIT3;NR1D1;THRA;PHF1;ZBTB4;KLF2;MEF2D;GATA2;NR2F2;MAFF,21,0.2415,exp03_kidney_cortex-coregtor-r1,0.54921,0.65397,0.53254,10.5634,31.60479,6.95303,0.58044,1.95358,0.49418,0.09524,0.06897,0.04167
12,69f825192c67,ERBB2,SKI;TRIM28;SF1;POU3F3;CTBP1;HOXB2;HDAC1;HOXB9;HOXB8;THRA;ATF6B;NFIC;KDM2A;ZBTB4;MBD1;PHF1;NR2F2;NFATC4;SIRT6;ABL1;CIC;HOXB3;E2F4;NFKB1;HOXB7;ZSCAN18;FOXC1;KMT2B;E4F1;CREB3;NFYC;ZBTB17;YY1;THAP11;MBD2;NR1H2;GTF2F1;TEAD2;NPAS2;SSRP1;HOXB5;HSF1;ZBTB7B;HDAC3;VEZF1;ZNF32;RFXANK;STAT5B;DMAP1;HOXD9;SMARCA1,51,0.2629,exp03_kidney_cortex-coregtor-r1,0.50418,0.49497,0.51072,10.01298,9.45816,7.88195,0.5262,1.62366,0.46198,0.03922,0.03175,0.01786
13,ae85b611b47a,FN1,RXRB;SRF,2,0.3135,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,3.18131,6.94224,4.64615,0.60986,2.18887,0.48212,0.0,0.0,0.0
14,4ede3812baea,GADD45B,EGR1;BHLHE40;MAFF;NR4A1;ETS2;ATF4;DDIT3;GTF3A;JUNB;ID2;CEBPB;JUND;ATF3;NFIL3;KLF10;NR1D1;BCL3;FOS;RELB;NR4A2;CEBPD;SMAD3;YBX1;ARID5A,24,0.2241,exp03_kidney_cortex-coregtor-r1,0.55374,0.68297,0.56039,11.33582,34.40944,7.16266,0.55208,1.93679,0.45888,0.16667,0.17391,0.09302
15,929979bb7627,GSTP1,E4F1;SIRT6;CREB3;HDAC1;SSRP1;ZBTB17;ATF6B;E2F4;SF1;RFX5;USF1;DRAP1;EWSR1;NCOR2;STAT6;MXD4;MBD1;ABL1;CIC;NR1H2;CTNNB1;PML;ZBTB48;NFIC;SFPQ;RXRB;ARNT;RFXANK;RELA;MEF2D;RARA;APEX1;KMT2B;KDM2A;STAT5A;NFKB1;TRIM28;ATF4;TFE3;HSF1,40,0.254,exp03_kidney_cortex-coregtor-r1,0.55983,0.55491,0.56731,16.2208,16.69651,14.27397,0.49667,1.62153,0.41699,0.05,0.05128,0.02597
16,013dba2ffd6a,HBA2,FOSL2;MAFK,2,0.557,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,35.99248,27.59591,11.92444,0.86061,2.2052,0.81689,0.0,0.0,0.0
17,8198eb2e25df,HBB,ATF3;NFIC,2,0.3527,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,28.22431,17.32628,20.2751,0.7475,2.08472,0.71737,0.0,0.0,0.0
18,77a8718ff1d2,HLA-DRB1,SP1;ZNF32,2,0.1972,exp03_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.42169,0.0,0.61041,0.54555,1.39318,0.53132,0.5,0.03333,0.03226
19,20267962dc52,HLA-E,TCF7L1;STAT5A,2,0.3561,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.33333,2.3089,11.06706,0.0,0.58379,1.98033,0.48024,0.0,0.0,0.0
20,1108d4e763c5,HMOX1,ESRRA;MAFG;MLXIPL;LMO2;NR4A2;SP1;HNF4A;HTATIP2;NR1H3;ATF5;PAX8;DRAP1;FOXI1;RXRA;TCF21;MAF;NR2F6;NFIL3;FOS;GTF3A;KLF15;NR4A1;HES1;KLF2;HIF1A;TFE3;KLF10;TEF;SOX9;GATA2;NFE2L1,31,0.2291,exp03_kidney_cortex-coregtor-r1,0.48961,0.54014,0.49032,7.05008,14.19628,5.65235,0.5421,1.80666,0.47059,0.19355,0.09375,0.06742
21,93a59bdfcfc3,HSP90AA1,ZNF362;BHLHE40,2,0.2573,exp03_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.59364,0.0,0.66243,0.482,1.33727,0.4515,0.0,0.0,0.0
22,cb886ff71e34,HSPA1A,NFE2L2;KLF6,2,0.2629,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.85801,28.13299,1.33764,0.44602,1.40449,0.42246,0.0,0.0,0.0
23,18a0eb2f813b,ID3,NFATC4;HOXA5;SOX18;MXD4;ZNF32;ZNF362;HOXD10;HOXD9;FOXI1;USF2;ID4;E2F4;THAP11;ID1;KDM2A;NFYC;TCF7L1;SMAD7;GATA2;CXXC1;HOXB5;ID2;NR2F1;TBX2;NR2F2;POU3F3;MAFB;HDAC3;TEAD2;NCOR2;UBTF;THRA;HDAC1;HES1;HNF4A;EMX1;E4F1;LMO2,38,0.2841,exp03_kidney_cortex-coregtor-r1,0.48495,0.50296,0.47451,5.57908,9.59662,4.15406,0.53994,1.68087,0.47439,0.07895,0.14286,0.05357
24,fab4f027a4df,MAT2A,SND1;SRF;ZBTB7B;SP1;STAT6;STAT5B;MEF2D;KDM2A;SMARCC1;NFE2L1;CTNNB1;XBP1;GTF2F1;MAFG;ERF;KLF13;STAT5A;UBTF;HTATIP2;ATF6B;KLF10;ARNT;KLF6;IRF9;NONO,25,0.3088,exp03_kidney_cortex-coregtor-r1,0.52,0.54556,0.52222,10.02703,13.1025,7.64597,0.49355,1.59656,0.42451,0.04,0.04762,0.02222
25,e009907d22b8,MCL1,ZBTB17;CEBPB,2,0.2165,exp03_kidney_cortex-coregtor-r1,0.5,0.5,1.0,30.20091,11.34326,7.81956,0.51162,1.81012,0.4353,0.0,0.0,0.0
26,937b042f355a,NDRG1,KLF6;SREBF1,2,0.2663,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,4.39326,15.05819,2.26338,0.44538,1.32139,0.44319,0.0,0.0,0.0
27,ec9248ef1717,NFKBIA,NFKB2;HMGB2,2,0.1886,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,6.28538,2.83157,5.4775,0.51898,1.68599,0.43189,0.5,0.02941,0.02857
28,859cbcbedaa0,OGA,YBX1;SFPQ,2,0.1793,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,142.72405,102.92239,152.34366,0.59081,1.98799,0.4811,0.0,0.0,0.0
29,dd1b7d52b91a,PCNA,EWSR1;SFPQ;ZNF362;UBTF;E2F4;NFYC;ATF6B;NCOR2;THAP11;HMGA1;TRIM28;HOXB7;SKI;HOXD9;APEX1;USF1;ENO1;STAT1;THRA;KLF13;RXRB;NFIC;HOXD10;SF1;MECOM;SSRP1,26,0.2061,exp03_kidney_cortex-coregtor-r1,0.53282,0.50769,0.54,15.03005,9.29676,14.86605,0.52556,1.58144,0.46428,0.15385,0.08511,0.05797
30,2bae0bd23ec0,PDK4,NR4A2;EGR1;JUNB;PRDM4;MAF;KLF10;ERF;KLF6;MLX;CEBPD;KLF9;ATF4;ATF5;HMGB2;CEBPB;MXI1;RORC;MAFG;XBP1;HES4;SREBF1;LDB1;YBX1;MYRF;ATF3;FOS;ZNF362;KLF13;KMT2B;HNF4A;JUN;SMARCC1;BCL6;HIF1A;ETS2;NONO;ETS1;ZNF503;NFIL3;HTATIP2;NFE2L1,41,0.1687,exp03_kidney_cortex-coregtor-r1,0.50528,0.55986,0.50671,9.44676,17.83104,6.35383,0.54434,1.70912,0.48057,0.04878,0.08696,0.03226
31,9b642e5f17ca,PDLIM7,STAT5A;MLXIP;ETS1;MYRF;PPARD;PML;RELA;LRRFIP1;NCOR2;E2F4;MEF2D;STAT2;GTF2F1;APEX1;ABL1;ZBTB17;STAT6;HDAC1;ENO1;E4F1;RARA;SND1;SREBF2;KMT2B;EWSR1;SMAD3;SFPQ;RFX5;ZNF266;SKI;ARNT;CREB3;RXRB;USF1;TRIM28,35,0.1929,exp03_kidney_cortex-coregtor-r1,0.54174,0.56134,0.54566,12.29032,17.85837,11.31114,0.49947,1.64615,0.41443,0.08571,0.07895,0.04286
32,ce13c6ef1198,PER1,CEBPD;ATF3;EGR1,3,0.3531,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,26.11942,79.30196,15.57823,0.65666,2.13014,0.56966,0.33333,0.03846,0.03571
33,362b8f9600f2,RHOA,RFX5;NONO;CREB3;PML;CTNNB1;SMARCA1;SND1;DRAP1;RELA;USF1;SSRP1;TRIM28;STAT5A;SP100;HSF1;ABL1;NR1H2;GTF2F1;RFXANK;NFKB1;STAT3;E4F1;MBD2;ETS1;YY1;LRRFIP1;APEX1;ZBTB17;HDAC1;BCLAF1;STAT5B;HMGB2;MEF2D;ARNT;USF2;EPAS1;UBP1;NFE2L1;UBTF;ZNF76;SMARCC1,41,0.1765,exp03_kidney_cortex-coregtor-r1,0.55508,0.5685,0.56463,15.68575,18.57564,14.55364,0.48918,1.66556,0.4007,0.07317,0.14286,0.05085
34,668d133aa260,SOCS3,ETS2;NFE2L2;BCL3;ARID5A;RELB;STAT3;MAFF;SRF;ATF4;NR1H2;SMAD3;CEBPD;FOSL2;MAX;NFIL3;STAT5B;SP100;NPAS2;PPARD;XBP1;MBD2;HES4;E2F4;PBX2;HIF1A;DRAP1;NFKB2;TFE3;SND1;RELA,30,0.0,exp03_kidney_cortex-coregtor-r1,0.53218,0.57701,0.52644,7.73575,22.48612,5.50636,0.54994,1.88812,0.45029,0.1,0.08108,0.04688
35,50fbec9d9f6c,SOD2,IRF9;TFE3,2,0.2454,exp03_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.80603,0.0,2.30189,0.81541,2.12402,0.77274,0.0,0.0,0.0
36,8d1be1cadb0a,SPARC,MEF2D;SND1;HDAC1;ATF6B;EPAS1;CTNNB1;CREBZF;STAT5A;STAT6;SMARCA1;SSRP1;NR2F1;TRIM28;RARA;SREBF2;MYRF;ZNF362;ETS1;RXRB;USF1;APEX1;GTF2F1;ZNF266;SMARCC1;NONO;SFPQ;EWSR1;STAT5B;CREB3;SP1;IRF3;RFX5;YY1;SKI;NCOR2;KDM2A;PML;KLF9;ZSCAN18;DMAP1;NFKB2;RELA,42,0.3464,exp03_kidney_cortex-coregtor-r1,0.54684,0.56078,0.54839,14.89446,20.67167,13.57853,0.49538,1.61307,0.41686,0.04762,0.08696,0.03175
37,1c11b281cf17,SQSTM1,TFE3;XBP1;HTATIP2;MAFG;STAT1;ENO1;NFE2L1;CREB3;SND1;STAT3;ABL1;GTF2F1;NONO;CTNNB1;ERF;RELB;SP1;KMT2B;STAT6;SMAD3;HMGA1;KLF6;SMARCC1;RELA;ATF5;CEBPB;KLF13;ZBTB7B;STAT5A,29,0.2422,exp03_kidney_cortex-coregtor-r1,0.55008,0.58867,0.55378,12.98715,25.9858,11.75869,0.49288,1.70468,0.40165,0.06897,0.1,0.04255
38,12c0aaac7211,SUMO1,YBX1;GTF3A;MBD2;HMGB1;PRDM4;HOXA9;RFXANK;CREBL2;DRAP1;ZNF32,10,0.3339,exp03_kidney_cortex-coregtor-r1,0.42963,0.41111,0.42222,4.26261,1.90429,3.40279,0.46182,1.37923,0.40084,0.1,0.04167,0.0303
39,4ecc49fcd4cf,TAGLN,NFE2L1;NR1D1,2,0.4078,exp03_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,3.20156,0.0,0.55662,2.14875,0.43163,0.0,0.0,0.0
40,bf1ad127358f,TGFB1,HDAC3;RXRB,2,0.2265,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,8.04921,41.95782,7.54946,0.46654,1.72627,0.33748,0.0,0.0,0.0
41,c13653c4e6cd,TGFBR2,SP100;ETS1;ZSCAN18;STAT5B;MBD2;PBX2;ZBTB4;MBD1;YY1;ZNF76;BCLAF1;NFE2L2;RFX5;ARNT;ABL1;YBX1;NFKB1;NONO;MXI1;VEZF1;UBP1;HMGB2;SP1;EPAS1;SMARCC1;ING4;HOXB3;HMGB1;MAX;ZNF384;CTBP1;CREBZF;RXRB;IRF3;TCF7L1;ATF4;RELA;HTATIP2;STAT6,39,0.2291,exp03_kidney_cortex-coregtor-r1,0.52542,0.51664,0.51957,11.3255,14.70706,8.21476,0.52437,1.68145,0.44693,0.05128,0.05128,0.02632
42,12dc662986f0,TIMP1,ABL1;ARID5A,2,0.2599,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,0.09632,0.27353,0.31554,0.35309,1.43648,0.24563,0.0,0.0,0.0
43,ade38842983e,TIMP3,MXD4;NR2F1;TEAD2;SND1;DRAP1;KLF9;ARNT;LDB1;NCOR2;ID1;ABL1;EPAS1;KMT2B;KDM2A;HNF4A;APEX1;ZNF266;MEF2D;HIF1A;PPARD;NFIC;SRF;ID4;ZBTB7B;BCL6;NONO;HOXB8;STAT3;SOX18;SKI;HOXB9;HOXD9;THRA;IRF3;MLXIP;TCF7L1;LMO2;ZNF362;VEZF1;SREBF2;CEBPB;MBD1;ZBTB17;ETS1;PHF1;STAT5A;HOXB2;NPAS2;E4F1;TCF21;CEBPD;EMX1;UBP1;LRRFIP1;SSRP1;MAFK;SFPQ;YY1;ERF;HOXD10;NR1H2;SF1,62,0.3948,exp03_kidney_cortex-coregtor-r1,0.48722,0.49868,0.4937,8.64042,9.23051,6.31828,0.52356,1.60876,0.45915,0.03226,0.09091,0.02439
44,dcf8638308ee,TKT,XBP1;HTATIP2;STAT6;IRF9;SP1;SOX9;ENO1;SND1;TFE3;MAFG;SMARCC1;ERF;KMT2B;HMGB2,14,0.3412,exp03_kidney_cortex-coregtor-r1,0.50183,0.49634,0.51099,11.01583,7.80459,7.62615,0.47957,1.49466,0.40539,0.07143,0.03571,0.02439
45,e1404dcb2290,TNFRSF10B,NFKB2;SMAD3;RARA;PPARD;MYRF;RELB;HMGA1;KLF6;STAT5B;STAT3;ETS2;HIF1A;FOSL2;RORC;ABL1;SMARCA1;IRF7;DDIT3;STAT1;MAFK;BCL6;ARID5A;MAFG;RELA;ZBTB4;NFE2L2;STAT6;TFE3;PBX2;BCL3;LRRFIP1;MXI1;HSF4;ETS1;NFIL3;ARNT;MLXIP;SP1;PML,39,0.2155,exp03_kidney_cortex-coregtor-r1,0.53599,0.60414,0.52812,9.63986,29.94739,6.7377,0.55604,1.85206,0.46746,0.12821,0.20833,0.08621
46,a5342d885f8b,TNFSF10,CTBP1;SMARCC1,2,0.2111,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,35.62072,35.18062,38.49202,0.5062,1.67079,0.39649,0.0,0.0,0.0
47,8d82a8e91430,TXN,CREBL2;GTF3A;HTATIP2;HNF4A;MAF;NR1H3;ESRRA;MLXIPL;ZGPAT;ATF5;PRDM4;MLX;NR1H2;HOXA9;APEX1;KLF2;NONO;YBX1;LMO2;DRAP1;SMARCC1;RFXANK,22,0.3371,exp03_kidney_cortex-coregtor-r1,0.48124,0.48341,0.48629,4.82337,6.28965,4.37731,0.50233,1.54845,0.44054,0.0,0.0,0.0
48,cc5c569246c4,VEGFA,ENO1;NFKB1,2,0.36,exp03_kidney_cortex-coregtor-r1,1.0,1.0,0.5,34.60078,20.85744,12.13045,0.50159,1.94106,0.35609,0.5,0.00704,0.00699
49,08b2b2dae614,VIM,RORC;MAFF;ENO1;BCL3,4,0.2756,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.47222,6.40554,5.3034,2.14928,0.46604,1.53856,0.38251,0.0,0.0,0.0
