"Regulator","Target"
"NFIL3","GADD45B"
"NFIL3","FN1"
"NFIL3","CDKN1A"
"BHLHE40","GADD45B"
"BHLHE40","FN1"
"BHLHE40","DUSP1"
"BHLHE40","SOCS3"
"BHLHE40","VEGFA"
"NFKB2","GADD45B"
"NFKB2","HLA-E"
"NFKB2","CDKN1A"
"NFKB2","SOD2"
"NFKB2","NFKBIA"
"NFKB2","SOCS3"
"NFKB2","VEGFA"
"MAFF","GADD45B"
"MAFF","DUSP1"
"MAFF","HLA-E"
"MAFF","CRYAB"
"MAFF","CDKN1A"
"MAFF","NFKBIA"
"MAFF","VEGFA"
"MAFF","TIMP3"
"RELB","GADD45B"
"RELB","FN1"
"RELB","PDLIM7"
"RELB","HLA-E"
"RELB","CDKN1A"
"RELB","SOD2"
"RELB","NFKBIA"
"RELB","SOCS3"
"RELB","MT1A"
"RELB","VEGFA"
"RELB","PDK4"
"JUNB","GADD45B"
"JUNB","DUSP1"
"JUNB","HLA-E"
"JUNB","CDKN1A"
"JUNB","SOD2"
"JUNB","NFKBIA"
"JUNB","SOCS3"
"IRF1","GADD45B"
"IRF1","FN1"
"IRF1","PDLIM7"
"IRF1","HLA-E"
"IRF1","CDKN1A"
"IRF1","HLA-DRB1"
"IRF1","SOD2"
"IRF1","NFKBIA"
"IRF1","HSPA1A"
"IRF1","SOCS3"
"IRF1","MT1A"
"IRF1","VEGFA"
"IRF1","TNFSF10"
"IRF1","HBB"
"IRF1","HBA2"
"IRF1","PDK4"
"IRF1","FASN"
"BCL3","GADD45B"
"BCL3","FN1"
"BCL3","PDLIM7"
"BCL3","HLA-E"
"BCL3","CDKN1A"
"BCL3","SOD2"
"BCL3","NFKBIA"
"BCL3","LDLR"
"BCL3","SOCS3"
"BCL3","MT1A"
"BCL3","VEGFA"
"BCL3","HBB"
"BCL3","HBA2"
"BCL3","PDK4"
"BCL3","FASN"
"ARID5A","GADD45B"
"ARID5A","HSP90AA1"
"ARID5A","FN1"
"ARID5A","CLU"
"ARID5A","DUSP1"
"ARID5A","PDLIM7"
"ARID5A","ACTA2"
"ARID5A","HLA-E"
"ARID5A","CRYAB"
"ARID5A","CDKN1A"
"ARID5A","HLA-DRB1"
"ARID5A","SOD2"
"ARID5A","NFKBIA"
"ARID5A","TIMP1"
"ARID5A","HSPA1A"
"ARID5A","TAGLN"
"ARID5A","SOCS3"
"ARID5A","MT1A"
"ARID5A","VEGFA"
"ARID5A","TIMP3"
"ARID5A","TNFSF10"
"ARID5A","SPARC"
"ARID5A","HBB"
"ARID5A","PER1"
"ARID5A","HBA2"
"ARID5A","PDK4"
"ARID5A","FASN"
"ATF3","GADD45B"
"ATF3","HSP90AA1"
"ATF3","FN1"
"ATF3","CLU"
"ATF3","DUSP1"
"ATF3","ACTA2"
"ATF3","ID3"
"ATF3","HLA-E"
"ATF3","CRYAB"
"ATF3","CDKN1A"
"ATF3","SOD2"
"ATF3","NFKBIA"
"ATF3","HSPA1A"
"ATF3","TAGLN"
"ATF3","SOCS3"
"ATF3","CXCR4"
"ATF3","VEGFA"
"ATF3","TNFSF10"
"ATF3","SPARC"
"ATF3","HBB"
"ATF3","HBA2"
"ATF3","APOE"
"ATF3","HMOX1"
"ATF3","FASN"
"NR4A1","GADD45B"
"NR4A1","FN1"
"NR4A1","DUSP1"
"NR4A1","ID3"
"NR4A1","CRYAB"
"NR4A1","CDKN1A"
"NR4A1","NFKBIA"
"NR4A1","TAGLN"
"NR4A1","TIMP3"
"NR4A1","PER1"
"NR4A1","HMOX1"
"SOX7","GADD45B"
"SOX7","HSP90AA1"
"SOX7","FN1"
"SOX7","CLU"
"SOX7","DUSP1"
"SOX7","PDLIM7"
"SOX7","HLA-E"
"SOX7","CRYAB"
"SOX7","CDKN1A"
"SOX7","HSPA1A"
"SOX7","SOCS3"
"SOX7","CXCR4"
"SOX7","VEGFA"
"SOX7","TIMP3"
"SOX7","TNFSF10"
"SOX7","SPARC"
"SOX7","HBB"
"SOX7","HBA2"
"SOX7","APOE"
"SOX7","FASN"
"MXD1","GADD45B"
"MXD1","HSP90AA1"
"MXD1","FN1"
"MXD1","CLU"
"MXD1","DUSP1"
"MXD1","PDLIM7"
"MXD1","HLA-E"
"MXD1","CRYAB"
"MXD1","CDKN1A"
"MXD1","SOD2"
"MXD1","TIMP1"
"MXD1","HSPA1A"
"MXD1","TAGLN"
"MXD1","CXCR4"
"MXD1","MT1A"
"MXD1","HBB"
"MXD1","HBA2"
"MXD1","FASN"
"JUN","HSP90AA1"
"JUN","DUSP1"
"JUN","HLA-E"
"JUN","CRYAB"
"HES1","HSP90AA1"
"HES1","FN1"
"HES1","DUSP1"
"HES1","HLA-E"
"HES1","CRYAB"
"HES1","CDKN1A"
"HES1","HSPA1A"
"HES1","CXCR4"
"HES1","VEGFA"
"HES1","TNFSF10"
"HES1","SPARC"
"HES1","HBB"
"HES1","HBA2"
"HES1","FASN"
"NR4A2","HSP90AA1"
"NR4A2","FN1"
"NR4A2","CLU"
"NR4A2","DUSP1"
"NR4A2","TAGLN"
"NR4A2","SOCS3"
"NR4A2","TIMP3"
"FOSB","HSP90AA1"
"FOSB","DUSP1"
"FOSB","ID3"
"FOSB","HMOX1"
"FOSB","NFKBIA"
"FOSB","LDLR"
"FOSB","HSPA1A"
"FOSB","SOCS3"
"FOSB","TIMP3"
"FOSB","PDK4"
"FOSB","PER1"
"FOSB","FASN"
"FOSB","CD14"
"FOSB","FN1"
"FOSB","CLU"
"FOSB","PDLIM7"
"FOSB","ACTA2"
"FOSB","APOE"
"FOSB","HLA-E"
"FOSB","CRYAB"
"FOSB","HLA-DRB1"
"FOSB","SOD2"
"FOSB","TIMP1"
"FOSB","TAGLN"
"FOSB","CXCR4"
"FOSB","MT1A"
"FOSB","TNFSF10"
"FOSB","SPARC"
"FOSB","HBB"
"FOSB","HBA2"
"KDM5D","HSP90AA1"
"KDM5D","FN1"
"KDM5D","CLU"
"KDM5D","DUSP1"
"KDM5D","PDLIM7"
"KDM5D","ACTA2"
"KDM5D","APOE"
"KDM5D","ID3"
"KDM5D","HLA-E"
"KDM5D","CRYAB"
"KDM5D","HMOX1"
"KDM5D","CDKN1A"
"KDM5D","HLA-DRB1"
"KDM5D","NFKBIA"
"KDM5D","LDLR"
"KDM5D","TIMP1"
"KDM5D","HSPA1A"
"KDM5D","TAGLN"
"KDM5D","CXCR4"
"KDM5D","MT1A"
"KDM5D","TIMP3"
"KDM5D","TNFSF10"
"KDM5D","SPARC"
"KDM5D","HBB"
"KDM5D","PDK4"
"KDM5D","PER1"
"KDM5D","FASN"
"KDM5D","HBA2"
"KDM5D","CD14"
"KDM5D","GADD45B"
"KDM5D","SOD2"
"KDM5D","SOCS3"
"KDM5D","VEGFA"
"ARID5B","FN1"
"ARID5B","CDKN1A"
"OSR1","CLU"
"OSR1","PDLIM7"
"OSR1","TAGLN"
"OSR1","SPARC"
"KLF2","DUSP1"
"KLF2","NFKBIA"
"KLF2","PER1"
"KLF4","DUSP1"
"KLF4","NFKBIA"
"KLF4","PER1"
"ZBTB16","DUSP1"
"ZBTB16","CRYAB"
"ZBTB16","CXCR4"
"ZBTB16","TIMP3"
"ZBTB16","PDK4"
"ZBTB16","PER1"
"ZBTB16","ID3"
"ZBTB16","HLA-DRB1"
"ZBTB16","LDLR"
"ZBTB16","SOCS3"
"ZBTB16","VEGFA"
"ZBTB16","TNFSF10"
"ZBTB16","CD14"
"SNAI1","DUSP1"
"SNAI1","ID3"
"SNAI1","NFKBIA"
"SNAI1","LDLR"
"SNAI1","SOCS3"
"SNAI1","VEGFA"
"FOS","DUSP1"
"FOS","ID3"
"FOS","CXCR4"
"FOS","PDK4"
"FOS","CD14"
"FOS","FN1"
"FOS","PDLIM7"
"FOS","TAGLN"
"FOS","SPARC"
"FOS","HBB"
"EGR1","DUSP1"
"EGR1","ID3"
"EGR1","LDLR"
"EGR1","SOCS3"
"EGR1","PDK4"
"EGR1","PER1"
"EGR1","CD14"
"EGR1","PDLIM7"
"EGR1","TIMP1"
"HES4","PDLIM7"
"HES4","TAGLN"
"SMAD7","ID3"
"SOX18","ID3"
"ID1","ID3"
"ID1","LDLR"
"ID1","FASN"
"SMAD6","ID3"
"SMAD6","CRYAB"
"SMAD6","PDK4"
"SMAD6","FASN"
"SMAD6","FN1"
"SMAD6","HLA-E"
"SMAD6","CDKN1A"
"SMAD6","HLA-DRB1"
"SMAD6","SOD2"
"SMAD6","NFKBIA"
"SMAD6","TIMP1"
"SMAD6","SOCS3"
"SMAD6","MT1A"
"SMAD6","VEGFA"
"SMAD6","HBB"
"SMAD6","HBA2"
"LMO2","HLA-E"
"ETS1","HLA-E"
"EPAS1","HLA-E"
"EPAS1","TIMP3"
"ETS2","HLA-E"
"ETS2","CDKN1A"
"ETS2","NFKBIA"
"FOXF1","HLA-E"
"ZNF331","HLA-E"
"MYRF","HLA-E"
"MYRF","VEGFA"
"MYRF","TIMP3"
"BCL6B","HLA-E"
"BCL6B","VEGFA"
"BCL6B","TNFSF10"
"NR1D1","HLA-E"
"NR1D1","CRYAB"
"NR1D1","CDKN1A"
"NR1D1","TIMP3"
"NR1D1","TNFSF10"
"NR1D1","PER1"
"FOSL2","CDKN1A"
"ELF3","HLA-DRB1"
"ELF3","NFKBIA"
"ELF3","LDLR"
"ELF3","SOCS3"
"ELF3","PER1"
"ELF3","FASN"
"ELF3","PDLIM7"
"ELF3","ACTA2"
"ELF3","ID3"
"ELF3","CRYAB"
"ELF3","CXCR4"
"ELF3","SPARC"
"HIF1A","SOD2"
"HIF1A","NFKBIA"
"KLF9","NFKBIA"
"KLF9","TIMP3"
"KLF9","PER1"
"MYC","NFKBIA"
"MYC","LDLR"
"MYC","SOCS3"
"HIF3A","TIMP3"
"HIF3A","PDK4"
"HIF3A","PER1"
"HIF3A","HLA-DRB1"
"HIF3A","SOD2"
"HIF3A","LDLR"
"HIF3A","TIMP1"
"HIF3A","SOCS3"
"HIF3A","CD14"
"KLF15","TIMP3"
"KLF15","PDK4"
"KLF15","PER1"
"KLF15","FASN"
"KLF15","GADD45B"
"KLF15","HSP90AA1"
"KLF15","FN1"
"KLF15","PDLIM7"
"KLF15","ACTA2"
"KLF15","HLA-E"
"KLF15","CDKN1A"
"KLF15","HLA-DRB1"
"KLF15","SOD2"
"KLF15","TIMP1"
"KLF15","HSPA1A"
"KLF15","SOCS3"
"KLF15","MT1A"
"KLF15","VEGFA"
"KLF15","TNFSF10"
"KLF15","SPARC"
"KLF15","HBB"
"KLF15","HBA2"
"KLF15","CD14"
"NKX2-1","FASN"
"NKX2-1","GADD45B"
"NKX2-1","HSP90AA1"
"NKX2-1","FN1"
"NKX2-1","CLU"
"NKX2-1","PDLIM7"
"NKX2-1","ACTA2"
"NKX2-1","HLA-E"
"NKX2-1","CRYAB"
"NKX2-1","SOD2"
"NKX2-1","TIMP1"
"NKX2-1","TAGLN"
"NKX2-1","SPARC"
"NKX2-1","HBB"
"NKX2-1","HBA2"
